156	Assoc. Melissa	1	\N	157	\N	5539	1212	5540	1213	\N	\N	\N	\N	0	61	2008-03-26 15:50:52	2014-07-07 17:48:04	2015-03-16 00:00:00	238	https://apps.softinnov.fr/facturationzen/download/uuid/253fa543-2151-450a-8af1-58d8f13114b2
157	Assoc. L'escale	0	\N	158	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	1	2008-03-26 15:50:52	2008-03-26 15:50:52	\N	237	\N
158	Epicerie sociale Emmaüs	1	\N	159	\N	1244	263	1825	264	\N	\N	1	\N	0	61	2008-03-26 15:50:52	2014-07-31 16:33:21	2014-09-28 00:00:00	238	https://apps.softinnov.fr/facturationzen/download/uuid/c9241a50-8881-421d-a1fa-5152399181ff
159	Centre social rural	1	\N	160	\N	3427	845	3428	846	\N	\N	1	\N	0	428	2008-03-26 15:50:52	2014-04-02 17:58:22	2015-04-14 00:00:00	237	\N
160	Collectif associatif Entraide la Source	0	\N	161	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	1	2008-03-26 15:50:52	2008-03-26 15:50:52	\N	237	\N
161	Epicerie Sociale 	0	\N	162	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	1	2008-03-26 15:50:52	2008-03-26 15:50:52	\N	237	\N
162	Entr'Aides à Compiègne Contre l'Exclusion 	1	\N	163	\N	1322	395	1323	396	\N	\N	1	\N	0	61	2008-03-26 15:50:52	2014-04-30 15:59:15	2015-03-30 00:00:00	237	\N
163	Sésame	0	\N	164	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	1	2008-03-26 15:50:52	2008-03-26 15:50:52	\N	237	\N
164	Centre Social Rural	1	\N	165	\N	662	181	\N	182	\N	\N	\N	\N	0	2126	2008-03-26 15:50:52	2013-07-18 15:04:36	2013-08-31 00:00:00	237	\N
165	L'Etape Méruvienne	0	\N	166	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	1	2008-03-26 15:50:52	2008-03-26 15:50:52	\N	237	\N
166	Le Relais	1	\N	167	\N	\N	322	\N	323	\N	\N	1	\N	0	61	2008-03-26 15:50:52	2014-05-27 16:21:05	2015-01-03 00:00:00	237	\N
167	CESAM Centre d'économie sociale de d'aide municipale 	2	\N	168	\N	3867	928	3868	929	\N	\N	1	\N	0	61	2008-03-26 15:50:52	2014-07-25 15:54:11	2015-07-28 00:00:00	238	https://apps.softinnov.fr/facturationzen/download/uuid/bd330413-e2fb-4b67-a323-11430a21b565
168	LSS / Libre service social	0	\N	169	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	1	2008-03-26 15:50:52	2008-03-26 15:50:52	\N	237	\N
169	Au P'tit Plus -  Epicerie Solidaire	2	\N	170	\N	5457	1204	5459	1205	\N	\N	1	\N	0	61	2008-03-26 15:50:52	2014-05-27 18:53:51	2015-01-28 00:00:00	237	\N
170	Assoc. EPICEA	1	\N	171	\N	3349	834	3350	835	\N	\N	1	\N	0	61	2008-03-26 15:50:52	2014-06-10 14:54:24	2015-04-14 00:00:00	237	\N
171	Calepi Epicerie sociale du Toit	1	\N	172	\N	\N	\N	\N	\N	\N	\N	1	\N	0	61	2008-03-26 15:50:52	2014-05-13 14:11:34	2015-02-19 00:00:00	237	\N
172	Actishop	1	\N	173	\N	1431	424	1432	425	\N	\N	1	\N	0	428	2008-03-26 15:50:52	2014-04-02 18:35:14	2014-11-15 00:00:00	237	\N
173	Epicerie Sociale Au rayon de Soleil	0	\N	174	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	1	2008-03-26 15:50:52	2008-03-26 15:50:52	\N	237	\N
174	Epicerie Sociale de Liévin Association PACTE	0	\N	175	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	1	2008-03-26 15:50:52	2008-03-26 15:50:52	\N	237	\N
175	Assoc. EPI	0	\N	176	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	1	2008-03-26 15:50:52	2008-03-26 15:50:52	\N	237	\N
176	Assoc.Epi Soleil	0	\N	177	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	1	2008-03-26 15:50:52	2008-03-26 15:50:52	\N	237	\N
177	Epicerie Sociale Elgarri	0	\N	178	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	1	2008-03-26 15:50:52	2008-03-26 15:50:52	\N	237	\N
178	Collectif alimentaire de Lons	0	\N	179	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	1	2008-03-26 15:50:52	2008-03-26 15:50:52	\N	237	\N
179	Assoc. Le Coup' Faim 	0	\N	180	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	1	2008-03-26 15:50:52	2008-03-26 15:50:52	\N	237	\N
180	Association Repartir Epicerie sociale	0	\N	181	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	1	2008-03-26 15:50:52	2008-03-26 15:50:52	\N	237	\N
181	Association Les Epis	0	\N	182	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	1	2008-03-26 15:50:52	2008-03-26 15:50:52	\N	237	\N
182	L'Escal 	0	\N	183	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	1	2008-03-26 15:50:52	2008-03-26 15:50:52	\N	237	\N
183	Croix rouge Francaise	0	\N	184	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	1	2008-03-26 15:50:52	2008-03-26 15:50:52	\N	237	\N
184	Association Passage	0	\N	185	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	1	2008-03-26 15:50:52	2008-03-26 15:50:52	\N	237	\N
185	Epicerie sociale/ Croix Rouge Française	0	\N	186	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	1	2008-03-26 15:50:52	2008-03-26 15:50:52	\N	237	\N
186	Association Episode	0	\N	187	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	1	2008-03-26 15:50:52	2008-03-26 15:50:52	\N	237	\N
187	Le Moulin de l'Espoir	0	\N	188	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	1	2008-03-26 15:50:52	2008-03-26 15:50:52	\N	237	\N
188	Association Paprika	0	\N	189	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	1	2008-03-26 15:50:52	2008-03-26 15:50:52	\N	237	\N
189	Boutique alimentaire / Secours Catholique	0	\N	190	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	1	2008-03-26 15:50:52	2008-03-26 15:50:52	\N	237	\N
190	Association Tremplin Neuhof	0	\N	191	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	1	2008-03-26 15:50:52	2008-03-26 15:50:52	\N	237	\N
191	Association Point d'Appui	0	\N	192	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	1	2008-03-26 15:50:52	2008-03-26 15:50:52	\N	237	\N
192	Caritas Secours Catholique - Boutique Alimentaire	0	\N	193	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	1	2008-03-26 15:50:52	2008-03-26 15:50:52	\N	237	\N
193	Boutique Sociale "Rebond"	0	\N	194	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	1	2008-03-26 15:50:52	2008-03-26 15:50:52	\N	237	\N
194	CHRS Le bon foyer	0	\N	195	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	1	2008-03-26 15:50:52	2008-03-26 15:50:52	\N	237	\N
195	Caritas Secours Catholique d'Alsace - Boutique Alimentaire-	0	\N	196	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	1	2008-03-26 15:50:52	2008-03-26 15:50:52	\N	237	\N
196	Epicerie Sociale	1	\N	197	\N	2561	677	2532	678	\N	\N	1	\N	0	61	2008-03-26 15:50:52	2014-04-02 17:55:49	2014-11-15 00:00:00	237	\N
197	CADIS	0	\N	198	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	1	2008-03-26 15:50:52	2008-03-26 15:50:52	\N	237	\N
198	La passerelle d'eau de Robec	0	\N	199	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	1	2008-03-26 15:50:52	2008-03-26 15:50:52	\N	237	\N
199	Alis ADN Service	0	\N	200	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	1	2008-03-26 15:50:52	2008-03-26 15:50:52	\N	237	\N
200	Rayon de Soleil	0	\N	201	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	1	2008-03-26 15:50:52	2008-03-26 15:50:52	\N	237	\N
201	Espace Createur de Solidarites	1	\N	202	\N	643	171	\N	172	\N	\N	1	\N	0	123	2008-03-26 15:50:52	2014-08-27 09:01:07	2015-05-16 00:00:00	238	https://apps.softinnov.fr/facturationzen/download/uuid/a3888a91-7232-44f0-bb58-89bc036842e6
202	Entraide Tararienne	0	\N	203	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	1	2008-03-26 15:50:52	2008-03-26 15:50:52	\N	237	\N
203	Assoc. Le Mas (Magasin Alimentaire Social)	0	\N	204	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	1	2008-03-26 15:50:52	2008-03-26 15:50:52	\N	237	\N
204	Assoc. Les amis du petit marché	1	\N	205	\N	3790	911	\N	912	\N	\N	1	\N	0	1277	2008-03-26 15:50:52	2014-07-10 08:31:22	2015-04-18 00:00:00	237	\N
205	Epicerie Sociale	0	\N	206	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	1	2008-03-26 15:50:52	2008-03-26 15:50:52	\N	237	\N
206	Le panier econome	0	\N	207	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	1	2008-03-26 15:50:52	2008-03-26 15:50:52	\N	237	\N
207	Epicerie Sociale Au Panier Bressan	0	\N	208	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	1	2008-03-26 15:50:52	2008-03-26 15:50:52	\N	237	\N
208	L'EPICERIE	2	\N	209	\N	\N	600	2262	601	\N	\N	1	\N	0	675	2008-03-26 15:50:52	2014-04-22 14:37:17	2013-04-15 00:00:00	237	\N
209	GAF Allonnes	0	\N	210	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	1	2008-03-26 15:50:52	2008-03-26 15:50:52	\N	237	\N
210	Les Sources 	0	\N	211	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	1	2008-03-26 15:50:52	2008-03-26 15:50:52	\N	237	\N
211	Centre Social 	1	\N	212	\N	\N	\N	\N	\N	\N	\N	1	\N	0	61	2008-03-26 15:50:52	2014-05-09 16:33:42	2015-01-07 00:00:00	237	\N
212	Assoc. Arc en ciel	0	\N	213	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	1	2008-03-26 15:50:52	2008-03-26 15:50:52	\N	237	\N
213	GAF groupement Aliment Familial Sablons	0	\N	214	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	1	2008-03-26 15:50:52	2008-03-26 15:50:52	\N	237	\N
214	Hôtel de Ville -Le Panier Sabolien -	0	\N	215	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	1	2008-03-26 15:50:52	2008-03-26 15:50:52	\N	237	\N
215	Association Coup de Pouce	0	\N	216	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	1	2008-03-26 15:50:52	2008-03-26 15:50:52	\N	237	\N
216	AILES	1	\N	217	\N	\N	369	\N	370	\N	\N	1	\N	0	61	2008-03-26 15:50:52	2014-07-15 15:19:17	2015-07-11 00:00:00	237	https://apps.softinnov.fr/facturationzen/download/uuid/c33c758c-8e8e-4032-b066-519702acbd8e
217	 Epicerie Sociale Soleil et saveur	0	\N	218	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	1	2008-03-26 15:50:52	2008-03-26 15:50:52	\N	237	\N
218	Les Paniers de l'Amitié - Epicerie Sociale - 	0	\N	219	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	1	2008-03-26 15:50:52	2008-03-26 15:50:52	\N	237	\N
219	Epicerie sociale A.I.D.E.R.S.	1	\N	220	\N	5251	1173	5252	1174	\N	\N	1	\N	0	61	2008-03-26 15:50:52	2014-06-19 16:47:15	2015-07-12 00:00:00	237	\N
220	Porte ouverte et Solidarité du 13ème	1	\N	221	\N	\N	363	1230	364	\N	\N	1	\N	0	61	2008-03-26 15:50:52	2014-07-24 14:55:35	2015-07-04 00:00:00	237	20031887
221	Corot Entraide	0	\N	222	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	1	2008-03-26 15:50:52	2008-03-26 15:50:52	\N	237	\N
222	FORMATION	1	\N	223	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	2	2008-03-26 15:50:52	2009-12-01 17:34:18	\N	237	\N
223	Assoc La courte Echelle	0	\N	224	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	1	2008-03-26 15:50:52	2008-03-26 15:50:52	\N	237	\N
224	Magaliménil	0	\N	225	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	1	2008-03-26 15:50:52	2008-03-26 15:50:52	\N	237	\N
225	CCAS	0	\N	226	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	1	2008-03-26 15:50:52	2008-03-26 15:50:52	\N	237	\N
226	Assoc. Le Quotidien	1	\N	227	\N	2488	605	2482	606	\N	\N	1	\N	0	61	2008-03-26 15:50:52	2014-04-02 18:24:38	2014-11-09 00:00:00	237	\N
227	Assoc exister	0	\N	228	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	1	2008-03-26 15:50:52	2008-03-26 15:50:52	\N	237	\N
228	CCAS	0	\N	229	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	1	2008-03-26 15:50:52	2008-03-26 15:50:52	\N	237	\N
229	Epicerie Sociale - CCAS -	2	\N	230	\N	1384	403	1385	404	\N	\N	1	\N	0	61	2008-03-26 15:50:52	2014-04-01 19:56:53	2014-12-22 00:00:00	237	\N
230	Equipe Saint Vincent de Paul, Le Havre Ouest Saint Michel	0	\N	231	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	1	2008-03-26 15:50:52	2008-03-26 15:50:52	\N	237	\N
231	Epicerie Sociale 	2	\N	232	\N	7700	1566	7701	1567	\N	\N	1	\N	0	2401	2008-03-26 15:50:52	2014-05-13 10:18:27	2015-03-19 00:00:00	237	\N
232	Assoc. Mille Couleurs	0	\N	233	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	1	2008-03-26 15:50:52	2008-03-26 15:50:52	\N	237	\N
233	Epicerie Solepi	0	\N	234	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	1	2008-03-26 15:50:52	2008-03-26 15:50:52	\N	237	\N
234	Lysea	1	\N	235	\N	692	193	693	194	\N	\N	\N	\N	0	163	2008-03-26 15:50:52	2009-06-26 16:45:02	2013-01-27 00:00:00	237	\N
235	Coup de pouce	0	\N	236	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	1	2008-03-26 15:50:52	2008-03-26 15:50:52	\N	237	\N
236	Association Mélissa	1	\N	237	\N	3480	851	3481	852	\N	\N	1	\N	0	61	2008-03-26 15:50:52	2014-06-12 16:56:03	2015-05-26 00:00:00	237	\N
237	L'autre Rive	0	\N	238	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	1	2008-03-26 15:50:52	2008-03-26 15:50:52	\N	237	\N
238	Association E.L.L.S.A.	1	\N	239	\N	1710	482	1711	483	\N	\N	1	\N	0	61	2008-03-26 15:50:52	2014-05-22 12:51:45	2015-05-30 00:00:00	237	\N
239	CCAS - Mairie	0	\N	240	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	1	2008-03-26 15:50:52	2008-03-26 15:50:52	\N	237	\N
240	Epicerie  Sociale - Croix-Rouge -	0	\N	241	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	1	2008-03-26 15:50:52	2008-03-26 15:50:52	\N	237	\N
241	ACR (Agir, Combattre, Réunir)	0	\N	242	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	1	2008-03-26 15:50:52	2008-03-26 15:50:52	\N	237	\N
242	L'Escale	1	\N	243	\N	3935	934	6016	935	\N	\N	1	\N	0	61	2008-03-26 15:50:52	2014-06-02 16:25:52	2015-06-13 00:00:00	237	\N
243	Insertion Solidarité Autonomie	1	\N	244	\N	6338	1359	6339	1360	\N	\N	1	\N	0	61	2008-03-26 15:50:52	2014-04-17 15:54:14	2015-03-12 00:00:00	237	\N
244	Epicerie sociale Le Rebond	0	\N	245	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	1	2008-03-26 15:50:52	2008-03-26 15:50:52	\N	237	\N
245	Le caddie	0	\N	246	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	1	2008-03-26 15:50:52	2008-03-26 15:50:52	\N	237	\N
246	Assoc. La Passerelle	0	\N	247	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	1	2008-03-26 15:50:52	2008-03-26 15:50:52	\N	237	\N
247	Epicerie sociale	0	\N	248	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	1	2008-03-26 15:50:52	2008-03-26 15:50:52	\N	237	\N
248	Association l'Escale - Epicerie Cap'jeunes	1	\N	249	\N	6161	1334	6162	1335	\N	\N	1	\N	0	428	2008-03-26 15:50:52	2014-04-01 17:13:00	2014-03-17 00:00:00	237	\N
249	Assoc. Un toît en Gatîne	0	\N	250	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	1	2008-03-26 15:50:52	2008-03-26 15:50:52	\N	237	\N
250	Assoc .Epicerie Sociale Amiénoise UDAPIA	1	\N	251	\N	3540	865	3542	866	\N	\N	1	\N	0	61	2008-03-26 15:50:52	2014-05-30 13:04:23	2015-05-29 00:00:00	237	\N
251	Espace Solidaire	2	\N	252	\N	4123	986	4262	987	\N	\N	1	\N	0	61	2008-03-26 15:50:52	2014-07-25 14:12:30	2015-10-09 00:00:00	238	https://apps.softinnov.fr/facturationzen/download/uuid/2080bff9-1ba2-4c16-990e-56e8095d55e4
252	Epicerie sociale de l'Albigeois	0	\N	253	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	1	2008-03-26 15:50:52	2008-03-26 15:50:52	\N	237	\N
253	Lou Mercat 	1	\N	254	\N	\N	59	\N	60	\N	\N	1	\N	0	428	2008-03-26 15:50:52	2014-04-01 15:15:05	2014-09-07 00:00:00	237	\N
254	Union associative Humanitaire caritative	1	\N	255	\N	\N	\N	\N	\N	\N	\N	1	\N	0	61	2008-03-26 15:50:52	2014-05-16 13:18:06	2015-04-16 00:00:00	237	\N
255	Garrigues	0	\N	256	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	1	2008-03-26 15:50:52	2008-03-26 15:50:52	\N	237	\N
256	Association VIGIES	1	\N	257	\N	595	151	596	152	\N	\N	1	\N	0	428	2008-03-26 15:50:52	2014-04-01 15:14:30	2014-07-16 00:00:00	237	\N
257	Assoc. A.I.L.E.S.	0	\N	258	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	1	2008-03-26 15:50:52	2008-03-26 15:50:52	\N	237	\N
258	Secours Catholique - Epicerie Solidaire	0	\N	259	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	1	2008-03-26 15:50:52	2008-03-26 15:50:52	\N	237	\N
259	Epicerie solidaire	0	\N	260	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	1	2008-03-26 15:50:52	2008-03-26 15:50:52	\N	237	\N
260	Assoc. Graine d'I.D.	1	\N	261	\N	\N	333	\N	334	\N	\N	1	\N	0	61	2008-03-26 15:50:52	2014-06-17 16:24:41	2015-07-19 00:00:00	237	\N
261	Epicerie sociale - CCAS	0	\N	262	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	1	2008-03-26 15:50:52	2008-03-26 15:50:52	\N	237	\N
262	Epicerie solidaire	2	\N	263	\N	1047	316	1048	317	\N	\N	1	\N	0	61	2008-03-26 15:50:52	2014-05-21 13:42:49	2015-03-07 00:00:00	237	\N
263	Epicerie sociale Coup de Pouce	0	\N	264	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	1	2008-03-26 15:50:52	2008-03-26 15:50:52	\N	237	\N
264	Epicerie Sociale 	1	\N	265	\N	\N	\N	\N	\N	\N	\N	1	\N	0	61	2008-03-26 15:50:52	2014-04-10 17:38:46	2014-12-22 00:00:00	237	\N
265	Association 	1	\N	266	\N	\N	\N	\N	\N	\N	\N	1	\N	0	61	2008-03-26 15:50:52	2014-04-01 18:18:10	2014-12-02 00:00:00	237	\N
266	Epicerie Sociale "Coup de pouce"	0	\N	267	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	1	2008-03-26 15:50:52	2008-03-26 15:50:52	\N	237	\N
267	Epicerie coup de pouce	0	\N	268	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	1	2008-03-26 15:50:52	2008-03-26 15:50:52	\N	237	\N
268	Epicerie Solidaire Associative "l'Embellie"	0	\N	269	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	1	2008-03-26 15:50:52	2008-03-26 15:50:52	\N	237	\N
269	Epicerie sociale Eco-Panier	0	\N	270	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	1	2008-03-26 15:50:52	2008-03-26 15:50:52	\N	237	\N
270	La Courte Echelle	0	\N	271	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	1	2008-03-26 15:50:52	2008-03-26 15:50:52	\N	237	\N
271	Epicerie Sociale 	0	\N	272	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	1	2008-03-26 15:50:52	2008-03-26 15:50:52	\N	237	\N
272	Pain d'épices - Epicerie Sociale -	0	\N	273	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	1	2008-03-26 15:50:52	2008-03-26 15:50:52	\N	237	\N
273	Pom'cassis, aux Trois Cités	0	\N	274	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	1	2008-03-26 15:50:52	2008-03-26 15:50:52	\N	237	\N
274	La Bien Lotie	0	\N	275	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	1	2008-03-26 15:50:52	2008-03-26 15:50:52	\N	237	\N
275	Les Quatre Saisons - Epicerie Communautaire	1	\N	276	\N	\N	293	1010	294	\N	\N	1	\N	0	61	2008-03-26 15:50:52	2014-04-01 18:31:13	2014-11-29 00:00:00	237	\N
276	L'eveil des couronneries - Epicerie Solidaire -	0	\N	277	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	1	2008-03-26 15:50:52	2008-03-26 15:50:52	2013-12-15 00:00:00	237	\N
277	La Courte Echelle	0	\N	278	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	1	2008-03-26 15:50:52	2008-03-26 15:50:52	\N	237	\N
278	Epicerie Associative "Coup de Pouce"	0	\N	279	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	1	2008-03-26 15:50:52	2008-03-26 15:50:52	\N	237	\N
279	Epicerie Sociale (Secours Catholique)	0	\N	280	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	1	2008-03-26 15:50:52	2008-03-26 15:50:52	\N	237	\N
280	Libre Service de la Solidarité (Secours Populaire)	0	\N	281	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	1	2008-03-26 15:50:52	2008-03-26 15:50:52	\N	237	\N
281	Epicerie solidaire	0	\N	282	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	1	2008-03-26 15:50:52	2008-03-26 15:50:52	\N	237	\N
282	Epicerie sociale	0	\N	283	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	1	2008-03-26 15:50:53	2008-03-26 15:50:53	\N	237	\N
283	Assoc. Le petit ruisseau	0	\N	284	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	1	2008-03-26 15:50:53	2008-03-26 15:50:53	\N	237	\N
284	Assoc. Magali épicerie sociale	0	\N	285	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	1	2008-03-26 15:50:53	2008-03-26 15:50:53	\N	237	\N
285	Secours Populaire Francais	0	\N	286	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	1	2008-03-26 15:50:53	2008-03-26 15:50:53	\N	237	\N
286	Sucre d'Orge - Association -	1	\N	287	\N	\N	673	\N	674	\N	\N	\N	\N	0	754	2008-03-26 15:50:53	2010-11-08 09:52:31	2014-11-16 00:00:00	237	\N
287	Grain de sel	0	\N	288	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	1	2008-03-26 15:50:53	2008-03-26 15:50:53	\N	237	\N
288	projet Episol	0	\N	289	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	1	2008-03-26 15:50:53	2008-03-26 15:50:53	\N	237	\N
289	Episode- Epicerie Sociale	0	\N	290	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	1	2008-03-26 15:50:53	2008-03-26 15:50:53	\N	237	\N
290	INTERMEDE	2	\N	291	\N	2627	690	2628	691	\N	\N	1	\N	0	61	2008-03-26 15:50:53	2014-04-29 11:33:19	2014-03-16 00:00:00	237	\N
291	HALEM	0	\N	292	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	1	2008-03-26 15:50:53	2008-03-26 15:50:53	\N	237	\N
292	Assoc. La Passerelle du Soleil - Résidence Bergère -	0	\N	293	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	1	2008-03-26 15:50:53	2008-03-26 15:50:53	\N	237	\N
293	Carrefour des solidarites	0	\N	294	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	1	2008-03-26 15:50:53	2008-03-26 15:50:53	\N	237	\N
294	Assoc la Clé	0	\N	295	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	1	2008-03-26 15:50:53	2008-03-26 15:50:53	\N	237	\N
295	Assoc. L'épi	0	\N	296	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	1	2008-03-26 15:50:53	2008-03-26 15:50:53	\N	237	\N
296	Assoc. L'OASIS (Epicerie Sociale, Collectif de partenaires)	0	\N	297	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	1	2008-03-26 15:50:53	2008-03-26 15:50:53	\N	237	\N
297	Assoc. L'Etape	0	\N	298	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	1	2008-03-26 15:50:53	2008-03-26 15:50:53	\N	237	\N
298	Assoc la boutique	0	\N	299	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	1	2008-03-26 15:50:53	2008-03-26 15:50:53	\N	237	\N
299	Espace solidarité	0	\N	300	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	1	2008-03-26 15:50:53	2008-03-26 15:50:53	\N	237	\N
300	La Clairière	0	\N	301	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	1	2008-03-26 15:50:53	2008-03-26 15:50:53	\N	237	\N
301	Assoc. Escale	0	\N	302	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	1	2008-03-26 15:50:53	2008-03-26 15:50:53	\N	237	\N
302	Assoc. OASIS (Organisation des Acteurs de la Solidarité et de l'Insertion Sociale)	0	\N	303	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	1	2008-03-26 15:50:53	2008-03-26 15:50:53	\N	237	\N
303	Epicerie La Verrière	0	\N	304	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	1	2008-03-26 15:50:53	2008-03-26 15:50:53	\N	237	\N
304	Assoc. Libre Service Social (LSS)	0	\N	305	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	1	2008-03-26 15:50:53	2008-03-26 15:50:53	\N	237	\N
305	La Main à la Pâte - epiceire solidaire	0	\N	306	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	1	2008-03-26 15:50:53	2008-03-26 15:50:53	\N	237	\N
306	Epicerie Sociale La Ruche Croix-Rouge	0	\N	307	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	1	2008-03-26 15:50:53	2008-03-26 15:50:53	\N	237	\N
307	L'Epicerie	2	\N	308	\N	779	213	780	214	\N	\N	\N	\N	0	168	2008-03-26 15:50:53	2010-06-28 17:09:52	2012-08-02 00:00:00	237	\N
308	Epicéas	1	\N	309	\N	829	231	830	232	\N	\N	1	\N	0	91	2008-03-26 15:50:53	2014-05-12 09:53:00	2014-08-09 00:00:00	237	\N
